comment_id,author,content
https://www.facebook.com/profile.php?id=100003660561332&comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzE3NjA4NjIyMzE1NDExMjY%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"李素秋
9小時
讚
回覆"
https://www.facebook.com/yijung.wang.3?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzE2NDIyNTI5MzcxODQ5MDA%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"Yi-jung Wang
看到你們好開心啊！毛起來
9小時
讚
回覆"
https://www.facebook.com/ling.ling.qi.704129?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzE5NTYwMjcxOTU1ODU1MDA%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"凌零七
終於看到你的發文了！希望趕快看到彩虹
．．
9小時
讚
回覆"
https://www.facebook.com/shubie.lin?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzE1MTg3NTkzNDYwNjc3NjA%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"Shu Bie Lin
加油喔。
9小時
讚
回覆"
https://www.facebook.com/melody.yeh.16?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5Xzg2MjA2NDQ0NjMyMTQ4OQ%3D%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"頭號粉絲
Melody Yeh
書偉
一起做公益
9小時
讚
回覆"
https://www.facebook.com/yin.feng.yun?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzE3OTcxNDA5NDQzMzk0Nzk%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"頭號粉絲
謝貍貓
有喔！看到馬上去，幫助毛孩們
10小時
讚
回覆"
https://www.facebook.com/profile.php?id=100019329073842&comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzE1NzE0MTg2MzcyMDk5OTM%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"潘小珊
捐糧做愛心
想念你了～書偉
10小時
讚
回覆"
https://www.facebook.com/profile.php?id=100004183246364&comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzEzMDg3Njk4NDQzNTIwMjA%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"頭號粉絲
施秋霞
12小時
讚
回覆"
https://www.facebook.com/daisy.chen.77582?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzEyMjQxMjQ3ODMyMjU2NzY%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"頭號粉絲
Tsai Chieh Chen
回來就好了
12小時
讚
回覆"
https://www.facebook.com/li.bao.922823?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzQyNTYxMjkyMjEzNDI5ODk%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"頭號粉絲
歐陽筠筠
  ·
追蹤
書偉終於有你的消息了你好久沒有發文了好想你
12小時
讚
回覆
4"
https://www.facebook.com/serene.soo.161?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzE2MDc5OTIzNjAyMDY1NTM%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"頭號粉絲
Serene Hou Yee
shuwei 无时无刻想念你们五人哦
14小時
讚
回覆
2"
https://www.facebook.com/mindy.kung.2025?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzQwODYxNzQxMzgzMTU2MjA%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"頭號粉絲
Mindy Kung
好想你喔！終於看到你發文了！要好好的喔！
14小時
讚
回覆
12"
